Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita
2016-11-20,1.66,171623.92,33916.58,38582.41,31.05,99093.88,27888.84,71205.04,0.0,organic,2016,West,20/11/2016,284895.7072
2016-11-13,1.81,160864.58,27341.41,52348.72,72.26,81102.19,34945.74,46156.45,0.0,organic,2016,West,13/11/2016,291164.8898
2016-11-06,1.84,140457.87,32388.45,43773.59,89.29,64206.54,14689.35,49517.19,0.0,organic,2016,West,06/11/2016,258442.4808
2016-10-30,2.16,96943.41,42763.18,39555.64,60.88,14563.71,11572.83,2990.88,0.0,organic,2016,West,30/10/2016,209397.7656
2016-10-23,1.92,101890.97,35139.81,36768.19,153.5,29829.47,15072.18,14757.29,0.0,organic,2016,West,23/10/2016,195630.6624
2016-10-16,1.56,152876.61,23968.08,36780.7,57.44,92070.39,25657.03,66413.36,0.0,organic,2016,West,16/10/2016,238487.5116
2016-10-09,1.68,126192.84,30116.28,33882.82,189.03,62004.71,29570.26,32434.45,0.0,organic,2016,West,09/10/2016,212003.9712
2016-10-02,1.59,139393.05,29390.8,31959.14,43.19,77999.92,20453.89,57546.03,0.0,organic,2016,West,02/10/2016,221634.9495
2016-09-25,1.78,118420.15,31346.67,31031.61,122.6,55919.27,27538.32,28380.95,0.0,organic,2016,West,25/09/2016,210787.867
2016-09-18,1.59,160880.99,39692.64,29626.54,302.54,91259.27,53282.81,37976.46,0.0,organic,2016,West,18/09/2016,255800.7741
2016-09-11,1.48,197265.79,43258.13,39127.68,77.84,114802.14,46197.11,68605.03,0.0,organic,2016,West,11/09/2016,291953.3692
2016-09-04,1.61,177083.68,42575.46,60202.23,527.53,73778.46,37977.13,35801.33,0.0,organic,2016,West,04/09/2016,285104.7248
2016-08-28,1.92,125950.35,37698.95,56204.07,486.07,31561.26,23214.22,8347.04,0.0,organic,2016,West,28/08/2016,241824.672
2016-08-21,1.82,144812.23,43598.18,50611.87,104.26,50497.92,31310.25,19187.67,0.0,organic,2016,West,21/08/2016,263558.2586
2016-08-14,1.75,176385.1,44064.59,63383.04,117.36,68820.11,51024.36,17795.75,0.0,organic,2016,West,14/08/2016,308673.925
2016-08-07,1.7,177284.38,49438.88,53061.67,94.46,74689.37,39122.15,35567.22,0.0,organic,2016,West,07/08/2016,301383.446
2016-07-31,1.65,189615.28,50386.72,54278.15,106.15,84844.26,29501.17,55343.09,0.0,organic,2016,West,31/07/2016,312865.212
2016-07-24,1.88,168610.5,49512.52,69123.8,186.93,49787.25,33356.15,16431.1,0.0,organic,2016,West,24/07/2016,316987.74
2016-07-17,1.85,179798.46,51709.18,80874.26,91.31,47123.71,23318.33,23805.38,0.0,organic,2016,West,17/07/2016,332627.151
2016-07-10,1.54,226554.8,47697.0,78885.22,81.91,99890.67,60450.95,39439.72,0.0,organic,2016,West,10/07/2016,348894.392
2016-07-03,1.47,245935.09,57696.2,84970.72,146.71,103121.46,29715.52,73405.94,0.0,organic,2016,West,03/07/2016,361524.5823
2016-06-26,1.56,213439.57,57147.64,101491.99,226.13,54573.81,17817.37,36756.44,0.0,organic,2016,West,26/06/2016,332965.7292
2016-06-19,1.49,244706.99,70317.09,133145.27,206.8,41037.83,17327.6,23710.23,0.0,organic,2016,West,19/06/2016,364613.4151
2016-06-12,1.6,183825.41,73423.24,87335.68,755.62,22310.87,11351.58,10959.29,0.0,organic,2016,West,12/06/2016,294120.656
2016-06-05,1.58,195651.71,58162.59,111261.31,629.91,25597.9,17579.09,8018.81,0.0,organic,2016,West,05/06/2016,309129.7018
2016-05-29,1.37,249655.68,37317.27,123135.77,3020.45,86182.19,52709.61,33472.58,0.0,organic,2016,West,29/05/2016,342028.28160000005
2016-05-22,1.27,321890.92,69931.66,137437.19,546.57,113975.5,52117.86,61857.64,0.0,organic,2016,West,22/05/2016,408801.4684
2016-05-15,1.39,252652.39,55508.03,137201.71,269.8,59672.85,20447.22,39225.63,0.0,organic,2016,West,15/05/2016,351186.8221
2016-05-08,1.08,291268.76,49339.11,99082.98,5756.76,137089.91,20696.46,116393.45,0.0,organic,2016,West,08/05/2016,314570.26080000005
2016-05-01,1.01,509484.65,163000.7,151262.14,9538.16,185683.65,55292.78,130390.87,0.0,organic,2016,West,01/05/2016,514579.4965
2016-04-24,1.01,628445.85,143958.38,213511.34,339.25,270636.88,213637.25,56999.63,0.0,organic,2016,West,24/04/2016,634730.3084999999
2016-04-17,1.31,250678.16,32114.27,89178.52,155.12,129230.25,64711.23,64519.02,0.0,organic,2016,West,17/04/2016,328388.3896
2016-04-10,0.99,405751.04,30288.09,99517.71,131.37,275813.87,81246.82,194567.05,0.0,organic,2016,West,10/04/2016,401693.52959999995
2016-04-03,1.27,226558.02,35134.68,77837.8,115.48,113470.06,44860.97,68609.09,0.0,organic,2016,West,03/04/2016,287728.6854
2016-03-27,1.39,208015.17,34897.61,73832.59,73.54,99211.43,24069.73,75141.7,0.0,organic,2016,West,27/03/2016,289141.0863
2016-03-20,0.99,380211.61,27234.11,92382.38,128.95,260466.17,36003.44,224462.73,0.0,organic,2016,West,20/03/2016,376409.4939
2016-03-13,1.0,344775.17,42978.57,73760.05,156.62,227879.93,60151.34,167728.59,0.0,organic,2016,West,13/03/2016,344775.17
2016-03-06,0.96,356224.38,35600.89,76142.32,121.22,244359.95,97380.11,146979.84,0.0,organic,2016,West,06/03/2016,341975.4048
2016-02-28,1.42,183804.74,24290.16,78457.11,141.15,80916.32,51887.57,29028.75,0.0,organic,2016,West,28/02/2016,261002.73079999996
2016-02-21,1.37,163120.64,22049.09,50654.13,60.78,90356.64,45278.4,45078.24,0.0,organic,2016,West,21/02/2016,223475.27680000005
2016-02-14,1.07,292307.61,27729.22,74888.46,133.74,189556.19,25453.95,164102.24,0.0,organic,2016,West,14/02/2016,312769.1427
2016-02-07,1.22,196570.63,23296.91,54945.8,102.18,118225.74,52341.87,65883.87,0.0,organic,2016,West,07/02/2016,239816.1686
2016-01-31,1.23,216330.45,26543.86,55055.64,81.03,134649.92,46628.66,88021.26,0.0,organic,2016,West,31/01/2016,266086.4535
2016-01-24,1.27,184872.75,28542.09,50418.71,133.0,105778.95,43105.63,62673.32,0.0,organic,2016,West,24/01/2016,234788.39250000002
2016-01-17,1.27,190161.43,28881.17,58843.29,69.26,102367.71,20133.83,82233.88,0.0,organic,2016,West,17/01/2016,241505.0161
2016-01-10,1.09,255091.59,26496.6,71724.89,119.85,156750.25,21108.02,135642.23,0.0,organic,2016,West,10/01/2016,278049.8331
2016-01-03,1.41,171841.15,31369.85,51648.96,110.53,88711.81,15175.56,73536.25,0.0,organic,2016,West,03/01/2016,242296.02149999997
2017-12-31,1.28,6792.67,9.88,770.79,0.0,6012.0,5991.42,20.58,0.0,organic,2017,GrandRapids,31/12/2017,8694.6176
2017-12-24,1.3,7774.3,32.77,1067.24,0.0,6674.29,6660.04,14.25,0.0,organic,2017,GrandRapids,24/12/2017,10106.59
2017-12-17,1.28,6777.66,25.76,782.74,0.0,5969.16,5965.83,3.33,0.0,organic,2017,GrandRapids,17/12/2017,8675.4048
2017-12-10,1.29,6253.08,0.0,729.87,0.0,5523.21,5523.21,0.0,0.0,organic,2017,GrandRapids,10/12/2017,8066.4732
2017-12-03,1.31,6184.48,14.31,758.19,0.0,5411.98,5411.98,0.0,0.0,organic,2017,GrandRapids,03/12/2017,8101.6687999999995
2017-11-26,1.3,6128.58,17.36,766.58,0.0,5344.64,5344.64,0.0,0.0,organic,2017,GrandRapids,26/11/2017,7967.154
2017-11-19,1.27,6745.48,14.35,611.5,0.0,6119.63,6119.63,0.0,0.0,organic,2017,GrandRapids,19/11/2017,8566.7596
2017-11-12,1.43,8507.18,37.26,1159.39,0.0,7310.53,7303.86,6.67,0.0,organic,2017,GrandRapids,12/11/2017,12165.2674
2017-11-05,1.52,9469.28,44.32,3069.6,0.0,6355.36,6355.36,0.0,0.0,organic,2017,GrandRapids,05/11/2017,14393.305600000002
2017-10-29,1.32,7724.84,61.38,540.98,0.0,7122.48,7122.48,0.0,0.0,organic,2017,GrandRapids,29/10/2017,10196.7888
2017-10-22,1.32,9171.48,15.63,686.14,0.0,8469.71,8469.71,0.0,0.0,organic,2017,GrandRapids,22/10/2017,12106.3536
2017-10-15,1.41,8400.56,15.56,724.41,0.0,7660.59,7660.59,0.0,0.0,organic,2017,GrandRapids,15/10/2017,11844.789599999998
2017-10-08,1.51,8806.63,42.25,1218.07,0.0,7546.31,7546.31,0.0,0.0,organic,2017,GrandRapids,08/10/2017,13298.011299999998
2017-10-01,1.44,12551.82,42.11,3419.13,0.0,9090.58,9090.58,0.0,0.0,organic,2017,GrandRapids,01/10/2017,18074.6208
2017-09-24,1.46,8043.21,30.76,978.6,0.0,7033.85,7033.85,0.0,0.0,organic,2017,GrandRapids,24/09/2017,11743.0866
2017-09-17,1.4,8378.17,44.49,818.97,0.0,7514.71,7514.71,0.0,0.0,organic,2017,GrandRapids,17/09/2017,11729.438
2017-09-10,1.4,8021.16,156.05,1074.4,0.0,6790.71,6756.95,33.76,0.0,organic,2017,GrandRapids,10/09/2017,11229.624
2017-09-03,1.26,9273.64,124.6,825.16,0.0,8323.88,8305.42,18.46,0.0,organic,2017,GrandRapids,03/09/2017,11684.786399999999
2017-08-27,1.21,8060.54,28.94,493.34,0.0,7538.26,7516.82,21.44,0.0,organic,2017,GrandRapids,27/08/2017,9753.2534
2017-08-20,1.13,7502.05,23.42,35.82,0.0,7442.81,7421.38,21.43,0.0,organic,2017,GrandRapids,20/08/2017,8477.316499999999
2017-08-13,1.18,7534.9,39.88,347.91,0.0,7147.11,7131.83,15.28,0.0,organic,2017,GrandRapids,13/08/2017,8891.181999999999
2017-08-06,1.29,5285.73,6.89,825.81,0.0,4453.03,4408.61,44.42,0.0,organic,2017,GrandRapids,06/08/2017,6818.5917
2017-07-30,1.33,8233.05,4.15,1376.64,0.0,6852.26,6772.4,79.86,0.0,organic,2017,GrandRapids,30/07/2017,10949.9565
2017-07-23,1.27,6483.93,4.15,667.54,0.0,5812.24,5767.7,44.54,0.0,organic,2017,GrandRapids,23/07/2017,8234.5911
2017-07-16,1.32,9058.79,2.84,1252.4,0.0,7788.89,7785.74,3.15,0.0,organic,2017,GrandRapids,16/07/2017,11957.602800000002
2017-07-09,2.19,3521.61,32.08,3300.43,0.0,189.1,6.2,182.9,0.0,organic,2017,GrandRapids,09/07/2017,7712.3259
2017-07-02,1.97,4460.37,34.02,4237.33,0.0,189.02,6.3,182.72,0.0,organic,2017,GrandRapids,02/07/2017,8786.928899999999
2017-06-25,2.73,1034.32,7.12,891.16,0.0,136.04,6.33,129.71,0.0,organic,2017,GrandRapids,25/06/2017,2823.6935999999996
2017-06-18,2.62,1314.24,18.58,1057.49,0.0,238.17,12.7,225.47,0.0,organic,2017,GrandRapids,18/06/2017,3443.3088000000002
2017-06-11,2.39,1312.01,0.0,939.89,0.0,372.12,85.56,286.56,0.0,organic,2017,GrandRapids,11/06/2017,3135.7039
2017-06-04,2.33,1389.65,2.87,903.88,0.0,482.9,326.67,156.23,0.0,organic,2017,GrandRapids,04/06/2017,3237.8845
2017-05-28,2.44,1388.02,2.91,943.6,0.0,441.51,418.89,22.62,0.0,organic,2017,GrandRapids,28/05/2017,3386.7688
2017-05-21,2.34,1678.36,10.21,1091.48,0.0,576.67,576.67,0.0,0.0,organic,2017,GrandRapids,21/05/2017,3927.3623999999995
2017-05-14,2.11,1569.19,0.0,1013.74,0.0,555.45,555.45,0.0,0.0,organic,2017,GrandRapids,14/05/2017,3310.9909
2017-05-07,2.32,845.11,0.0,738.66,0.0,106.45,86.67,19.78,0.0,organic,2017,GrandRapids,07/05/2017,1960.6552
2017-04-30,2.21,1451.76,2.97,1052.37,0.0,396.42,370.0,26.42,0.0,organic,2017,GrandRapids,30/04/2017,3208.3896
2017-04-23,2.13,2101.46,17.88,1363.66,0.0,719.92,716.61,3.31,0.0,organic,2017,GrandRapids,23/04/2017,4476.1098
2017-04-16,2.19,2246.07,23.98,1581.33,0.0,640.76,574.98,65.78,0.0,organic,2017,GrandRapids,16/04/2017,4918.893300000001
2017-04-09,2.0,2038.99,43.45,1224.09,0.0,771.45,599.98,171.47,0.0,organic,2017,GrandRapids,09/04/2017,4077.98
2017-04-02,2.07,1908.86,41.85,1182.37,0.0,684.64,614.88,69.76,0.0,organic,2017,GrandRapids,02/04/2017,3951.3401999999996
2017-03-26,2.05,2136.8,5.92,1421.21,0.0,709.67,561.78,147.89,0.0,organic,2017,GrandRapids,26/03/2017,4380.44
2017-03-19,2.05,2395.16,27.77,1593.25,0.0,774.14,689.51,84.63,0.0,organic,2017,GrandRapids,19/03/2017,4910.0779999999995
2017-03-12,1.94,4146.49,39.1,2890.46,0.0,1216.93,1163.95,52.98,0.0,organic,2017,GrandRapids,12/03/2017,8044.190599999999
2017-03-05,1.33,13181.24,127.32,10247.49,0.0,2806.43,2806.43,0.0,0.0,organic,2017,GrandRapids,05/03/2017,17531.0492
2017-02-26,1.57,7915.2,49.12,4221.38,0.0,3644.7,3560.5,84.2,0.0,organic,2017,GrandRapids,26/02/2017,12426.864
2017-02-19,1.64,1862.24,22.53,1036.23,0.0,803.48,803.48,0.0,0.0,organic,2017,GrandRapids,19/02/2017,3054.0735999999997
2017-02-12,1.27,4273.25,93.8,3515.56,0.0,663.89,663.89,0.0,0.0,organic,2017,GrandRapids,12/02/2017,5427.0275
2017-02-05,1.7,1112.77,54.67,688.31,0.0,369.79,369.79,0.0,0.0,organic,2017,GrandRapids,05/02/2017,1891.7089999999998
2017-01-29,1.67,1626.47,47.74,1079.73,0.0,499.0,386.67,112.33,0.0,organic,2017,GrandRapids,29/01/2017,2716.2048999999997
2017-01-22,1.52,2693.59,65.96,2010.96,0.0,616.67,616.67,0.0,0.0,organic,2017,GrandRapids,22/01/2017,4094.2568
2017-01-15,1.75,1427.36,60.33,973.7,0.0,393.33,393.33,0.0,0.0,organic,2017,GrandRapids,15/01/2017,2497.8799999999997
2017-01-08,1.52,2650.61,108.05,1992.56,0.0,550.0,550.0,0.0,0.0,organic,2017,GrandRapids,08/01/2017,4028.9272
2017-01-01,1.79,1095.77,84.21,738.23,0.0,273.33,263.33,10.0,0.0,organic,2017,GrandRapids,01/01/2017,1961.4283
2017-12-31,1.29,202521.83,4187.69,34761.26,0.0,163456.23,140923.52,22532.71,0.0,organic,2017,GreatLakes,31/12/2017,261253.16069999998
2017-12-24,1.5,170025.26,3530.25,45287.61,0.0,121004.11,98594.58,22409.53,0.0,organic,2017,GreatLakes,24/12/2017,255037.89
2017-12-17,1.42,161673.33,4205.91,42009.63,1.63,114913.95,96928.45,17985.5,0.0,organic,2017,GreatLakes,17/12/2017,229576.12859999997
2017-12-10,1.49,148882.83,3001.05,51148.46,0.0,94204.9,82525.77,11679.13,0.0,organic,2017,GreatLakes,10/12/2017,221835.41669999997
2017-12-03,1.52,139934.06,2808.31,45409.34,0.0,91390.14,82843.58,8546.56,0.0,organic,2017,GreatLakes,03/12/2017,212699.7712
2017-11-26,1.52,141104.31,2599.3,37369.95,0.0,100572.12,89060.03,11512.09,0.0,organic,2017,GreatLakes,26/11/2017,214478.5512
2017-11-19,1.53,133203.19,3394.42,39866.7,0.0,89472.15,82838.51,6633.64,0.0,organic,2017,GreatLakes,19/11/2017,203800.8807
2017-11-12,1.64,159071.48,3624.05,45966.15,0.0,109173.25,96907.0,12266.25,0.0,organic,2017,GreatLakes,12/11/2017,260877.2272
2017-11-05,1.69,169816.92,3261.8,53829.19,0.0,112234.63,98907.59,13327.04,0.0,organic,2017,GreatLakes,05/11/2017,286990.5948
2017-10-29,1.7,176815.66,3060.61,48813.2,0.0,124638.82,107070.18,17568.64,0.0,organic,2017,GreatLakes,29/10/2017,300586.622
2017-10-22,1.68,190579.53,3616.94,45789.71,0.0,140986.71,121946.19,19040.52,0.0,organic,2017,GreatLakes,22/10/2017,320173.6104
2017-10-15,1.68,197529.4,3318.61,54525.35,0.0,139481.99,126855.79,12626.2,0.0,organic,2017,GreatLakes,15/10/2017,331849.392
2017-10-08,1.7,191866.1,3603.46,56237.45,1.62,131818.51,124355.02,7463.49,0.0,organic,2017,GreatLakes,08/10/2017,326172.37
2017-10-01,1.72,180253.26,3467.06,52244.98,0.0,124087.1,109113.0,14974.1,0.0,organic,2017,GreatLakes,01/10/2017,310035.6072
2017-09-24,1.89,179687.73,3756.3,48823.74,0.0,126611.68,84494.08,42117.6,0.0,organic,2017,GreatLakes,24/09/2017,339609.8097
2017-09-17,1.84,151888.89,3588.06,43683.43,0.0,104460.38,81696.7,22763.68,0.0,organic,2017,GreatLakes,17/09/2017,279475.55760000006
2017-09-10,1.82,148357.84,3861.68,42215.34,0.0,102115.35,81205.15,20910.2,0.0,organic,2017,GreatLakes,10/09/2017,270011.2688
2017-09-03,1.82,157087.22,3819.64,33363.97,12.96,119674.06,86092.86,33581.2,0.0,organic,2017,GreatLakes,03/09/2017,285898.7404
2017-08-27,1.73,150638.77,3141.89,41060.13,32.22,106294.09,83337.67,22956.42,0.0,organic,2017,GreatLakes,27/08/2017,260605.0721
2017-08-20,1.6,133248.29,3356.9,26728.65,4.85,102918.29,83092.11,19826.18,0.0,organic,2017,GreatLakes,20/08/2017,213197.26400000002
2017-08-13,1.54,129785.91,3726.68,29839.21,8.09,96034.06,86209.28,9824.78,0.0,organic,2017,GreatLakes,13/08/2017,199870.3014
2017-08-06,1.65,125026.87,3724.58,32794.35,4.87,88319.69,67919.34,20400.35,0.0,organic,2017,GreatLakes,06/08/2017,206294.3355
2017-07-30,1.65,178141.22,3482.46,65083.8,0.0,109284.6,76778.61,32505.99,0.0,organic,2017,GreatLakes,30/07/2017,293933.013
2017-07-23,1.68,208558.03,3639.54,80400.82,4.82,124204.92,72148.53,52056.39,0.0,organic,2017,GreatLakes,23/07/2017,350377.4904
2017-07-16,1.64,209543.04,4180.21,76793.36,0.0,124683.37,79403.55,45279.82,0.0,organic,2017,GreatLakes,16/07/2017,343650.5856
2017-07-09,1.62,153380.48,3853.72,70843.63,0.0,78683.13,14008.38,64674.75,0.0,organic,2017,GreatLakes,09/07/2017,248476.37760000004
2017-07-02,1.58,169966.3,3073.22,71442.71,0.0,95450.37,20059.86,75390.51,0.0,organic,2017,GreatLakes,02/07/2017,268546.754
2017-06-25,1.59,130430.6,2504.36,60395.45,3.23,67527.56,10039.5,57488.06,0.0,organic,2017,GreatLakes,25/06/2017,207384.654
2017-06-18,1.56,148060.59,3126.38,73192.35,0.0,71741.86,11087.54,60654.32,0.0,organic,2017,GreatLakes,18/06/2017,230974.5204
2017-06-11,1.13,261363.34,3502.12,79186.28,4.83,178670.11,16845.36,161824.75,0.0,organic,2017,GreatLakes,11/06/2017,295340.5742
2017-06-04,1.69,156456.85,4036.03,78626.62,4.84,73789.36,27335.55,46453.81,0.0,organic,2017,GreatLakes,04/06/2017,264412.0765
2017-05-28,1.72,160659.8,3907.75,78127.32,0.0,78624.73,32403.8,46220.93,0.0,organic,2017,GreatLakes,28/05/2017,276334.85599999997
2017-05-21,1.59,150790.27,3228.65,74837.07,0.0,72724.55,26525.38,46199.17,0.0,organic,2017,GreatLakes,21/05/2017,239756.5293
2017-05-14,1.68,143791.21,3379.52,73032.43,0.0,67379.26,29130.71,38248.55,0.0,organic,2017,GreatLakes,14/05/2017,241569.23279999997
2017-05-07,1.74,146983.33,3712.17,80827.19,1.64,62442.33,21373.63,41068.7,0.0,organic,2017,GreatLakes,07/05/2017,255750.9942
2017-04-30,1.84,142607.19,3777.12,84783.68,0.0,54046.39,23231.28,30815.11,0.0,organic,2017,GreatLakes,30/04/2017,262397.2296
2017-04-23,1.71,134773.11,3619.94,81050.43,9.87,50092.87,35704.48,14388.39,0.0,organic,2017,GreatLakes,23/04/2017,230462.01809999996
2017-04-16,1.36,221705.72,4259.78,103729.98,3.32,113712.64,35865.04,77847.6,0.0,organic,2017,GreatLakes,16/04/2017,301519.77920000005
2017-04-09,1.36,201552.43,4791.02,90048.62,0.0,106712.79,28412.98,78299.81,0.0,organic,2017,GreatLakes,09/04/2017,274111.3048
2017-04-02,1.51,179232.9,4631.4,90013.63,0.0,84587.87,30833.38,53754.49,0.0,organic,2017,GreatLakes,02/04/2017,270641.679
2017-03-26,1.08,244035.03,4955.2,80775.44,0.0,158304.39,30051.74,128252.65,0.0,organic,2017,GreatLakes,26/03/2017,263557.8324
2017-03-19,1.55,137494.38,5897.6,78592.68,0.0,53004.1,26849.16,26154.94,0.0,organic,2017,GreatLakes,19/03/2017,213116.28900000002
2017-03-12,1.08,206958.43,4366.07,65744.45,0.0,136847.91,26522.69,110325.22,0.0,organic,2017,GreatLakes,12/03/2017,223515.1044
2017-03-05,0.83,318890.26,4497.87,85819.87,0.0,228572.52,30235.13,198337.39,0.0,organic,2017,GreatLakes,05/03/2017,264678.9158
2017-02-26,0.94,253169.88,4551.23,80014.82,0.0,168603.83,31222.06,137381.77,0.0,organic,2017,GreatLakes,26/02/2017,237979.6872
2017-02-19,0.9,226000.27,4432.89,66308.19,0.0,155259.19,29892.25,125366.94,0.0,organic,2017,GreatLakes,19/02/2017,203400.243
2017-02-12,1.08,162213.86,5063.86,68691.1,0.0,88458.9,23146.58,65312.32,0.0,organic,2017,GreatLakes,12/02/2017,175190.9688
2017-02-05,1.14,149650.5,4548.46,70014.08,0.0,75087.96,20170.52,54917.44,0.0,organic,2017,GreatLakes,05/02/2017,170601.56999999998
2017-01-29,1.35,129565.39,4443.31,72888.67,0.0,52233.41,24074.61,28158.8,0.0,organic,2017,GreatLakes,29/01/2017,174913.2765
2017-01-22,1.19,155334.45,3657.79,74068.65,0.0,77608.01,27302.29,50305.72,0.0,organic,2017,GreatLakes,22/01/2017,184847.99550000002
2017-01-15,1.7,103487.72,4370.03,67260.09,0.0,31857.6,25703.71,6153.89,0.0,organic,2017,GreatLakes,15/01/2017,175929.124
2017-01-08,1.55,100134.77,4237.93,57604.54,0.0,38292.3,28785.23,9507.07,0.0,organic,2017,GreatLakes,08/01/2017,155208.8935
2017-01-01,1.44,104153.91,4104.86,69800.29,0.0,30248.76,23593.03,6655.73,0.0,organic,2017,GreatLakes,01/01/2017,149981.6304
2017-12-31,1.6,152399.77,2528.46,37771.11,861.76,111238.44,102542.42,8696.02,0.0,organic,2017,Midsouth,31/12/2017,243839.63199999998
2017-12-24,1.67,131240.16,2543.96,33564.26,712.1,94419.84,86520.12,7899.72,0.0,organic,2017,Midsouth,24/12/2017,219171.0672
2017-12-17,1.66,129898.85,2761.68,34831.02,640.04,91666.11,80649.5,11016.61,0.0,organic,2017,Midsouth,17/12/2017,215632.091
2017-12-10,1.61,140885.3,3274.32,33387.67,675.89,103547.42,97646.59,5900.83,0.0,organic,2017,Midsouth,10/12/2017,226825.33299999998
2017-12-03,1.66,131588.67,2948.0,38442.38,759.91,89438.38,85848.62,3589.76,0.0,organic,2017,Midsouth,03/12/2017,218437.19220000002
2017-11-26,1.75,117915.02,2273.75,31229.01,553.57,83858.69,80658.79,3199.9,0.0,organic,2017,Midsouth,26/11/2017,206351.285
2017-11-19,1.82,108987.74,2266.66,33847.74,487.56,72385.78,70589.95,1795.83,0.0,organic,2017,Midsouth,19/11/2017,198357.68680000002
2017-11-12,1.82,131020.52,2436.31,32888.12,627.22,95065.94,89571.58,5494.36,0.0,organic,2017,Midsouth,12/11/2017,238457.3464
2017-11-05,1.85,137573.44,3560.76,36025.34,677.79,97301.09,91436.08,5865.01,0.0,organic,2017,Midsouth,05/11/2017,254510.86400000003
2017-10-29,1.8,156848.8,2448.54,34603.78,619.38,119177.1,110757.39,8419.71,0.0,organic,2017,Midsouth,29/10/2017,282327.83999999997
2017-10-22,1.8,168429.18,2401.85,39858.54,607.05,125561.74,115932.33,9629.41,0.0,organic,2017,Midsouth,22/10/2017,303172.524
2017-10-15,1.84,174355.0,2928.11,35554.07,556.45,135316.37,127686.14,7630.23,0.0,organic,2017,Midsouth,15/10/2017,320813.2
2017-10-08,1.87,176218.89,4376.74,35185.02,566.08,136087.82,131997.28,4090.54,0.0,organic,2017,Midsouth,08/10/2017,329529.32430000004
2017-10-01,1.99,149030.87,4351.29,33501.74,592.25,110585.59,101954.05,8631.54,0.0,organic,2017,Midsouth,01/10/2017,296571.4313
2017-09-24,1.91,176556.11,4036.4,34545.41,517.42,137448.65,115927.2,21521.45,0.0,organic,2017,Midsouth,24/09/2017,337222.17009999993
2017-09-17,1.93,158623.92,3307.02,36351.09,628.33,118337.48,102794.03,15543.45,0.0,organic,2017,Midsouth,17/09/2017,306144.1656
2017-09-10,2.03,168953.84,4000.03,37302.61,622.28,127028.92,112342.72,14686.2,0.0,organic,2017,Midsouth,10/09/2017,342976.29519999993
2017-09-03,2.13,167349.41,6815.74,41002.21,840.59,118690.87,100375.43,18315.44,0.0,organic,2017,Midsouth,03/09/2017,356454.2433
2017-08-27,2.17,141033.09,6349.61,41161.57,688.15,92833.76,81240.44,11593.32,0.0,organic,2017,Midsouth,27/08/2017,306041.8053
2017-08-20,2.02,138392.0,3383.69,40533.0,660.73,93811.48,84138.69,9672.79,0.0,organic,2017,Midsouth,20/08/2017,279551.84
2017-08-13,1.85,129688.16,2791.66,38100.0,837.16,87959.34,85427.32,2532.02,0.0,organic,2017,Midsouth,13/08/2017,239923.09600000002
2017-08-06,1.88,147783.08,3190.54,45905.95,871.79,97806.05,86645.75,11160.3,0.0,organic,2017,Midsouth,06/08/2017,277832.19039999996
2017-07-30,1.68,143256.61,3072.11,44213.86,991.22,94976.86,80259.26,14717.6,0.0,organic,2017,Midsouth,30/07/2017,240671.10479999997
2017-07-23,1.57,176562.15,2368.63,49706.22,1106.94,123369.31,103897.97,19471.34,0.0,organic,2017,Midsouth,23/07/2017,277202.5755
2017-07-16,1.69,140880.73,2458.19,44872.35,1239.5,92310.69,78625.54,13685.15,0.0,organic,2017,Midsouth,16/07/2017,238088.43370000002
2017-07-09,1.88,109427.64,3114.64,50540.83,1282.83,54489.34,35708.96,18780.38,0.0,organic,2017,Midsouth,09/07/2017,205723.9632
2017-07-02,1.78,120458.72,2774.67,52195.81,1321.72,64166.52,34038.53,30127.99,0.0,organic,2017,Midsouth,02/07/2017,214416.5216
2017-06-25,1.75,125035.1,2567.52,50700.82,1147.57,70619.19,38193.8,32425.39,0.0,organic,2017,Midsouth,25/06/2017,218811.42500000002
2017-06-18,1.73,127794.36,3304.26,56369.25,1270.6,66850.25,36430.85,30419.4,0.0,organic,2017,Midsouth,18/06/2017,221084.2428
2017-06-11,1.61,150302.38,3919.7,51398.57,1205.25,93778.86,45391.71,48387.15,0.0,organic,2017,Midsouth,11/06/2017,241986.8318
2017-06-04,1.85,127811.15,3976.74,55615.87,1415.12,66803.42,33346.76,33456.66,0.0,organic,2017,Midsouth,04/06/2017,236450.6275
2017-05-28,1.91,129046.19,4061.5,52094.56,1610.71,71279.42,36140.3,35139.12,0.0,organic,2017,Midsouth,28/05/2017,246478.2229
2017-05-21,1.9,116849.77,3719.26,48346.59,1603.39,63180.53,35445.81,27734.72,0.0,organic,2017,Midsouth,21/05/2017,222014.563
2017-05-14,1.76,133422.58,3776.69,55201.16,1954.5,72490.23,38041.51,34448.72,0.0,organic,2017,Midsouth,14/05/2017,234823.74079999997
2017-05-07,1.96,111062.12,2964.11,48570.73,1704.61,57822.67,35661.6,22161.07,0.0,organic,2017,Midsouth,07/05/2017,217681.75519999999
2017-04-30,1.96,117715.93,4131.4,51699.07,1538.54,60346.92,36527.33,23819.59,0.0,organic,2017,Midsouth,30/04/2017,230723.2228
2017-04-23,2.03,107165.19,3840.93,50473.85,1386.8,51463.61,36180.97,15282.64,0.0,organic,2017,Midsouth,23/04/2017,217545.3357
