Data,Preço médio,Volume,até 150 g,até 300 g,até 425 g,Total de sacolas,Sacolas pequenas,Sacolas grandes,Sacolas extragrandes,Tipo,Ano,Cidade,Data padrão BR,Receita,Porcentagem 150 g,Porcentagem 300 g,Porcentagem 425 g
2017-12-24,1.37,10465.03,851.72,4.96,0.0,9608.35,9608.35,0.0,0.0,organic,2017,Pittsburgh,24/12/2017,14337.091100000001,8.138724877042874,0.04739594630880179,0.0
2017-12-17,1.37,9321.92,935.25,5.12,0.0,8381.55,8378.22,3.33,0.0,organic,2017,Pittsburgh,17/12/2017,12771.030400000001,10.032804400810132,0.05492430743881089,0.0
2017-12-10,1.39,9389.3,923.14,34.45,0.0,8431.71,8431.71,0.0,0.0,organic,2017,Pittsburgh,10/12/2017,13051.126999999999,9.831829848870525,0.3669070111722919,0.0
2017-12-03,1.36,12342.47,1017.69,52.82,0.0,11271.96,11265.3,6.66,0.0,organic,2017,Pittsburgh,03/12/2017,16785.7592,8.245432235200896,0.4279532378851235,0.0
2017-11-26,1.37,9578.39,965.14,10.53,0.0,8602.72,8596.05,6.67,0.0,organic,2017,Pittsburgh,26/11/2017,13122.3943,10.076223665981445,0.10993496819402843,0.0
2017-11-19,1.44,10579.74,1176.5,31.85,0.0,9371.39,9371.39,0.0,0.0,organic,2017,Pittsburgh,19/11/2017,15234.825599999998,11.120311085149542,0.30104709567531907,0.0
2017-11-12,1.45,11369.3,1130.66,17.72,0.0,10220.92,10217.59,3.33,0.0,organic,2017,Pittsburgh,12/11/2017,16485.484999999997,9.94485148601937,0.15585832021320573,0.0
2017-11-05,1.43,11678.95,1191.23,12.41,0.0,10475.31,10463.09,12.22,0.0,organic,2017,Pittsburgh,05/11/2017,16700.8985,10.199803920729176,0.10625955244264251,0.0
2017-10-29,1.43,11438.37,1095.47,26.46,0.0,10316.44,10309.77,6.67,0.0,organic,2017,Pittsburgh,29/10/2017,16356.8691,9.57715128991281,0.23132666629948148,0.0
2017-10-22,1.43,11539.28,1240.6,10.63,0.0,10288.05,10281.38,6.67,0.0,organic,2017,Pittsburgh,22/10/2017,16501.1704,10.751104055019029,0.09212013227861704,0.0
2017-10-15,1.39,13004.97,1168.25,81.55,0.0,11755.17,11748.5,6.67,0.0,organic,2017,Pittsburgh,15/10/2017,18076.9083,8.98310415172046,0.6270679594032128,0.0
2017-10-08,1.35,15900.88,1108.27,24.83,0.0,14767.78,14761.11,6.67,0.0,organic,2017,Pittsburgh,08/10/2017,21466.188000000002,6.969865818747138,0.15615487947836848,0.0
2017-10-01,1.4,11819.12,969.51,35.45,0.0,10814.16,10814.16,0.0,0.0,organic,2017,Pittsburgh,01/10/2017,16546.768,8.202894970183905,0.29993772802036023,0.0
2017-09-24,1.42,11807.12,1175.34,44.45,0.0,10587.33,10584.0,3.33,0.0,organic,2017,Pittsburgh,24/09/2017,16766.1104,9.954502029284024,0.3764677584372819,0.0
2017-09-17,1.43,10257.52,1124.54,21.22,0.0,9111.76,9111.76,0.0,0.0,organic,2017,Pittsburgh,17/09/2017,14668.2536,10.963078794874393,0.20687261638290735,0.0
2017-09-10,1.48,9267.69,1076.06,21.1,0.0,8170.53,8167.2,3.33,0.0,organic,2017,Pittsburgh,10/09/2017,13716.1812,11.610876065125181,0.22767269945369342,0.0
2017-09-03,1.5,8523.79,1233.77,22.88,0.0,7267.14,7267.14,0.0,0.0,organic,2017,Pittsburgh,03/09/2017,12785.685000000001,14.474429801766583,0.2684251958342474,0.0
2017-08-27,1.49,8397.14,1179.67,24.47,0.0,7193.0,7193.0,0.0,0.0,organic,2017,Pittsburgh,27/08/2017,12511.738599999999,14.048473646979806,0.29140874154771745,0.0
2017-08-20,1.47,8511.04,990.99,14.06,0.0,7505.99,7502.66,3.33,0.0,organic,2017,Pittsburgh,20/08/2017,12511.2288,11.64358292288604,0.16519720269203292,0.0
2017-08-13,1.44,9150.32,833.85,36.67,0.0,8279.8,8273.14,6.66,0.0,organic,2017,Pittsburgh,13/08/2017,13176.460799999999,9.112796055219926,0.40075101198646607,0.0
2017-08-06,1.43,10179.13,861.22,28.71,0.0,9289.2,9289.2,0.0,0.0,organic,2017,Pittsburgh,06/08/2017,14556.155899999998,8.460644475510188,0.2820476799097762,0.0
2017-07-30,1.43,10125.12,945.2,16.88,0.0,9163.04,9156.37,6.67,0.0,organic,2017,Pittsburgh,30/07/2017,14478.9216,9.335198002591575,0.16671407351221515,0.0
2017-07-23,1.28,11391.33,388.46,22.35,0.0,10980.52,10980.52,0.0,0.0,organic,2017,Pittsburgh,23/07/2017,14580.9024,3.4101373588509856,0.1962018482477463,0.0
2017-07-16,1.42,8571.31,533.67,8.53,0.0,8029.11,8029.11,0.0,0.0,organic,2017,Pittsburgh,16/07/2017,12171.260199999999,6.226236129599793,0.09951804333293278,0.0
2017-07-09,1.58,7955.6,965.46,11.98,0.0,6978.16,6974.83,3.33,0.0,organic,2017,Pittsburgh,09/07/2017,12569.848000000002,12.135602594398915,0.15058575091759263,0.0
2017-07-02,1.58,8002.38,865.57,36.1,0.0,7100.71,7094.05,6.66,0.0,organic,2017,Pittsburgh,02/07/2017,12643.760400000001,10.816407118882134,0.4511157930515671,0.0
2017-06-25,1.54,2406.34,165.75,0.0,0.0,2240.59,2226.75,13.84,0.0,organic,2017,Pittsburgh,25/06/2017,3705.7636,6.888054057198898,0.0,0.0
2017-06-18,1.56,2644.9,225.97,110.98,0.0,2307.95,2304.62,3.33,0.0,organic,2017,Pittsburgh,18/06/2017,4126.044,8.543612234867103,4.195999848765549,0.0
2017-06-11,1.57,3490.48,261.56,0.0,0.0,3228.92,3228.92,0.0,0.0,organic,2017,Pittsburgh,11/06/2017,5480.0536,7.493525245811464,0.0,0.0
2017-06-04,1.55,8901.94,1034.11,27.95,0.0,7839.88,7839.88,0.0,0.0,organic,2017,Pittsburgh,04/06/2017,13798.007000000001,11.616681307670012,0.31397650399800486,0.0
2017-05-28,1.54,6743.84,963.37,8.77,0.0,5771.7,5740.5,31.2,0.0,organic,2017,Pittsburgh,28/05/2017,10385.5136,14.28518470189091,0.1300446036679399,0.0
2017-05-21,1.52,2858.31,403.32,3.54,0.0,2451.45,2372.83,78.62,0.0,organic,2017,Pittsburgh,21/05/2017,4344.6312,14.110435886940184,0.12384940751702929,0.0
2017-05-14,1.49,4101.47,803.09,5.34,0.0,3293.04,2743.0,550.04,0.0,organic,2017,Pittsburgh,14/05/2017,6111.1903,19.580540635430708,0.13019722197163455,0.0
2017-05-07,1.51,7538.29,937.13,25.33,0.0,6575.83,5972.78,603.05,0.0,organic,2017,Pittsburgh,07/05/2017,11382.8179,12.43159920883914,0.3360178502021015,0.0
2017-04-30,1.49,9892.96,902.11,3.64,0.0,8987.21,8233.14,754.07,0.0,organic,2017,Pittsburgh,30/04/2017,14740.5104,9.118706635829925,0.036793841277029324,0.0
2017-04-23,1.51,11740.75,1047.28,9.11,0.0,10684.36,10000.34,684.02,0.0,organic,2017,Pittsburgh,23/04/2017,17728.5325,8.920043438451547,0.07759299874369183,0.0
2017-04-16,1.51,12174.58,981.59,14.6,0.0,11178.39,10521.57,656.82,0.0,organic,2017,Pittsburgh,16/04/2017,18383.6158,8.062618997944899,0.11992200141606527,0.0
2017-04-09,1.51,9893.97,923.93,5.47,0.0,8964.57,8364.69,599.88,0.0,organic,2017,Pittsburgh,09/04/2017,14939.894699999999,9.338314144878144,0.05528619957408401,0.0
2017-04-02,1.51,9751.92,805.98,5.46,0.0,8940.48,8410.84,529.64,0.0,organic,2017,Pittsburgh,02/04/2017,14725.3992,8.264834001919622,0.05598897447887185,0.0
2017-03-26,1.5,10049.14,822.59,3.61,0.0,9222.94,8681.76,541.18,0.0,organic,2017,Pittsburgh,26/03/2017,15073.71,8.185675590150003,0.03592347205830548,0.0
2017-03-19,1.47,9927.4,800.41,22.38,0.0,9104.61,8530.84,573.77,0.0,organic,2017,Pittsburgh,19/03/2017,14593.277999999998,8.062634728126197,0.22543667022583957,0.0
2017-03-12,1.45,9954.06,783.84,13.6,3.4,9153.22,8571.34,581.88,0.0,organic,2017,Pittsburgh,12/03/2017,14433.386999999999,7.874575801230856,0.13662766750451574,0.034156916876128936
2017-03-05,1.43,6643.48,817.44,29.79,0.0,5796.25,5282.48,513.77,0.0,organic,2017,Pittsburgh,05/03/2017,9500.176399999998,12.304394684713435,0.4484095684791706,0.0
2017-02-26,1.41,3584.79,844.97,9.94,0.0,2729.88,2247.72,482.16,0.0,organic,2017,Pittsburgh,26/02/2017,5054.5539,23.57097626360261,0.2772826302238067,0.0
2017-02-19,1.45,8805.28,828.39,3.24,0.0,7973.65,7456.43,517.22,0.0,organic,2017,Pittsburgh,19/02/2017,12767.656,9.407878000472444,0.0367961041556884,0.0
2017-02-12,1.41,8934.28,719.78,1.64,0.0,8212.86,7777.5,435.36,0.0,organic,2017,Pittsburgh,12/02/2017,12597.3348,8.056385069641873,0.018356263739215693,0.0
2017-02-05,1.4,7367.61,683.24,15.93,0.0,6668.44,6350.32,318.12,0.0,organic,2017,Pittsburgh,05/02/2017,10314.653999999999,9.273563611537528,0.21621665641911014,0.0
2017-01-29,1.43,8952.16,940.32,19.9,0.0,7991.94,7464.93,527.01,0.0,organic,2017,Pittsburgh,29/01/2017,12801.5888,10.503833711640544,0.22229272041607834,0.0
2017-01-22,1.4,8828.82,768.82,5.01,0.0,8054.99,7606.17,448.82,0.0,organic,2017,Pittsburgh,22/01/2017,12360.347999999998,8.708071973378097,0.05674597511332205,0.0
2017-01-15,1.47,7911.58,935.06,25.23,0.0,6951.29,6577.57,373.72,0.0,organic,2017,Pittsburgh,15/01/2017,11630.0226,11.81887815076129,0.3188996382517778,0.0
2017-01-08,1.45,8985.72,901.71,23.73,0.0,8060.28,7578.16,482.12,0.0,organic,2017,Pittsburgh,08/01/2017,13029.293999999998,10.03492207636116,0.26408568261641807,0.0
2017-01-01,1.5,9725.08,953.37,23.92,0.0,8747.79,8432.66,315.13,0.0,organic,2017,Pittsburgh,01/01/2017,14587.619999999999,9.803209845060401,0.24596198694509455,0.0
2017-12-31,1.51,25693.99,3639.53,3807.79,0.0,18246.67,1265.87,16973.41,7.39,organic,2017,Portland,31/12/2017,38797.924900000005,14.164907824748122,14.819769136673594,0.0
2017-12-24,1.44,36918.84,3151.04,5172.61,1.67,28593.52,2146.48,26439.61,7.43,organic,2017,Portland,24/12/2017,53163.12959999999,8.53504606320242,14.010759818022454,0.00452343573091679
2017-12-17,1.54,26460.36,1531.05,4505.66,5.05,20418.6,4651.98,15753.53,13.09,organic,2017,Portland,17/12/2017,40748.9544,5.786202455295393,17.027961826672048,0.019085152280619008
2017-12-10,1.42,35195.1,2456.22,5456.26,13.45,27269.17,1496.88,25762.95,9.34,organic,2017,Portland,10/12/2017,49977.041999999994,6.978869217589949,15.50289671005339,0.03821554705058374
2017-12-03,1.52,29860.53,2244.93,5328.78,0.0,22286.82,989.99,21274.46,22.37,organic,2017,Portland,03/12/2017,45388.0056,7.518051421056492,17.84556402716228,0.0
2017-11-26,1.47,32304.55,1191.41,5754.51,3.4,25355.23,1640.51,23642.86,71.86,organic,2017,Portland,26/11/2017,47487.6885,3.688056326430797,17.813311127999,0.0105248331891328
2017-11-19,1.86,21054.36,1267.18,3948.46,3.35,15835.37,1427.56,14258.78,149.03,organic,2017,Portland,19/11/2017,39161.1096,6.018610872047405,18.753645325718757,0.01591119369099797
2017-11-12,1.86,18769.43,1791.82,2951.24,0.0,14026.37,1655.19,12367.46,3.72,organic,2017,Portland,12/11/2017,34911.139800000004,9.546480633668683,15.723652769423472,0.0
2017-11-05,2.45,17023.02,2068.98,2392.02,0.0,12562.02,1473.33,11077.58,11.11,organic,2017,Portland,05/11/2017,41706.399000000005,12.154012625256858,14.051678256854542,0.0
2017-10-29,2.49,17335.77,2011.28,2499.56,0.0,12824.93,1483.24,11325.08,16.61,organic,2017,Portland,29/10/2017,43166.0673,11.601907501080136,14.418511551549196,0.0
2017-10-22,2.48,15825.16,1737.93,2304.96,1.66,11780.61,1490.66,10277.06,12.89,organic,2017,Portland,22/10/2017,39246.3968,10.98206905964932,14.565160794582804,0.010489625381354754
2017-10-15,2.71,16796.38,1671.14,2449.35,6.61,12669.28,1435.65,11233.63,0.0,organic,2017,Portland,15/10/2017,45518.1898,9.949405764813608,14.582606490208008,0.039353717884448906
2017-10-08,2.85,16818.84,1802.17,2450.42,1.64,12564.61,1712.22,10852.39,0.0,organic,2017,Portland,08/10/2017,47933.694,10.715186065150748,14.56949468572149,0.009750969745832649
2017-10-01,2.86,16126.21,188.42,2362.6,1.64,13573.55,1314.56,12249.89,9.1,organic,2017,Portland,01/10/2017,46120.9606,1.1684084481102501,14.650683576612236,0.010169779508018313
2017-09-24,2.81,13513.91,179.73,1941.11,0.0,11393.07,1399.19,9963.02,30.86,organic,2017,Portland,24/09/2017,37974.0871,1.3299629788861993,14.363792566326103,0.0
2017-09-17,2.83,14321.85,236.27,2269.84,9.78,11805.96,1404.53,10377.89,23.54,organic,2017,Portland,17/09/2017,40530.8355,1.6497170407454342,15.848790484469536,0.0682872673572199
2017-09-10,2.84,14781.24,182.73,1918.62,6.53,12673.36,1401.92,11193.49,77.95,organic,2017,Portland,10/09/2017,41978.7216,1.2362291661592666,12.980101804720038,0.0441776197396159
2017-09-03,2.84,17417.97,176.24,2517.99,0.0,14723.74,1616.39,13002.18,105.17,organic,2017,Portland,03/09/2017,49467.0348,1.0118285885209355,14.456277051803394,0.0
2017-08-27,2.85,15474.64,197.18,2404.96,22.63,12849.87,1238.37,11611.5,0.0,organic,2017,Portland,27/08/2017,44102.724,1.2742138104666734,15.541298537478093,0.1462392663092647
2017-08-20,2.57,15490.38,582.87,4084.97,13.06,10809.48,1081.11,9721.11,7.26,organic,2017,Portland,20/08/2017,39810.2766,3.762786968428147,26.371012202412075,0.0843103913525685
2017-08-13,2.33,20028.66,3505.69,2495.68,0.0,14027.29,1686.43,12340.86,0.0,organic,2017,Portland,13/08/2017,46666.7778,17.503367674122984,12.46054404039012,0.0
2017-08-06,2.14,27316.23,8822.05,3672.5,18.46,14803.22,2466.44,12336.78,0.0,organic,2017,Portland,06/08/2017,58456.732200000006,32.29600131496916,13.444388189731892,0.06757887160856385
2017-07-30,2.29,28171.21,6085.95,8191.27,25.18,13868.81,1355.55,12513.26,0.0,organic,2017,Portland,30/07/2017,64512.0709,21.603438403959217,29.076741822591224,0.089382032223678
2017-07-23,2.35,28248.08,2185.42,10316.01,8.19,15738.46,173.33,15565.13,0.0,organic,2017,Portland,23/07/2017,66382.98800000001,7.736525809895752,36.51933157934982,0.0289931209483972
2017-07-16,2.33,28189.28,3130.81,8104.86,5.04,16948.57,275.55,16673.02,0.0,organic,2017,Portland,16/07/2017,65681.0224,11.106385122287623,28.751567971938268,0.017879137033652508
2017-07-09,1.66,39752.74,2463.61,11058.61,0.0,26230.52,125.58,26104.94,0.0,organic,2017,Portland,09/07/2017,65989.5484,6.1973338190021625,27.818484964809976,0.0
2017-07-02,1.93,35248.52,6316.51,10620.11,5.02,18306.88,315.73,17991.15,0.0,organic,2017,Portland,02/07/2017,68029.6436,17.91992968782803,30.129236631779154,0.014241732702536165
2017-06-25,2.34,24536.33,6207.54,9746.83,3.34,8578.62,227.23,8351.39,0.0,organic,2017,Portland,25/06/2017,57415.0122,25.299382589001695,39.724074464274,0.01361246771623955
2017-06-18,1.77,30476.21,6068.58,4075.79,8.35,20323.49,153.34,20170.15,0.0,organic,2017,Portland,18/06/2017,53942.8917,19.91251536854484,13.373677369987934,0.027398419947887217
2017-06-11,1.28,54820.68,6406.86,4677.44,10.02,43726.36,214.55,43511.81,0.0,organic,2017,Portland,11/06/2017,70170.4704,11.686940037956479,8.53225461632362,0.018277774007910884
2017-06-04,1.23,54996.69,4687.9,5471.44,38.34,44799.01,131.68,44667.33,0.0,organic,2017,Portland,04/06/2017,67645.9287,8.523967533318823,9.948671456409466,0.06971328638141679
2017-05-28,1.14,61244.5,2592.01,9302.65,31.96,49317.88,166.04,49151.84,0.0,organic,2017,Portland,28/05/2017,69818.73,4.232233098482313,15.189363942884668,0.05218427777188156
2017-05-21,1.18,50366.31,6687.57,3688.01,8.42,39982.31,203.25,39779.06,0.0,organic,2017,Portland,21/05/2017,59432.2458,13.27786371485225,7.322374817611217,0.01671752407512085
2017-05-14,1.3,48275.47,5546.5,3638.93,8.47,39081.57,352.47,38729.1,0.0,organic,2017,Portland,14/05/2017,62758.111000000004,11.489271880729488,7.537844789496612,0.01754514249162152
2017-05-07,1.11,52220.44,7740.99,4048.4,23.83,40407.22,159.67,40247.55,0.0,organic,2017,Portland,07/05/2017,57964.68840000001,14.823678237870075,7.75251989450874,0.04563347225722341
2017-04-30,1.11,44526.5,6225.21,3347.84,97.16,34856.29,147.76,34708.53,0.0,organic,2017,Portland,30/04/2017,49424.415,13.980910244461164,7.518758492133898,0.21820713507686432
2017-04-23,1.16,45274.16,5451.4,3518.13,150.29,36154.34,223.45,35930.89,0.0,organic,2017,Portland,23/04/2017,52518.0256,12.040863927679716,7.770723962631222,0.3319553581999091
2017-04-16,1.15,45803.57,3515.55,5519.58,13.66,36754.78,235.96,36518.82,0.0,organic,2017,Portland,16/04/2017,52674.1055,7.675275093185968,12.050545405085236,0.029823002879469873
2017-04-09,1.19,47499.5,2571.34,8188.26,20.45,36719.45,170.92,36548.53,0.0,organic,2017,Portland,09/04/2017,56524.405,5.413404351624754,17.238623564458575,0.04305308476931336
2017-04-02,0.78,66751.16,3229.32,8942.34,13.62,54565.88,143.33,54422.55,0.0,organic,2017,Portland,02/04/2017,52065.904800000004,4.837848510797416,13.396531236311098,0.020404139793226063
2017-03-26,0.68,77379.73,2870.05,5856.87,18.61,68634.2,148.03,68486.17,0.0,organic,2017,Portland,26/03/2017,52618.2164,3.7090462838265275,7.568997720720917,0.02405022607341742
2017-03-19,1.28,30396.42,3656.07,5739.84,4.95,20995.56,197.33,20798.23,0.0,organic,2017,Portland,19/03/2017,38907.4176,12.02796250347903,18.883276385837544,0.016284812487786394
2017-03-12,1.19,34526.66,3661.47,3665.38,4.91,27194.9,162.44,27032.46,0.0,organic,2017,Portland,12/03/2017,41086.7254,10.604761653748145,10.616086235969536,0.01422089480998162
2017-03-05,0.76,62780.86,6745.63,5868.6,3.26,50163.37,629.12,49534.25,0.0,organic,2017,Portland,05/03/2017,47713.4536,10.744723790021354,9.347753439503697,0.0051926654078966105
2017-02-26,1.23,30803.34,3411.42,5012.15,25.84,22353.93,516.54,21837.39,0.0,organic,2017,Portland,26/02/2017,37888.1082,11.074837988348017,16.271449784341566,0.0838870070583255
2017-02-19,1.45,25338.41,3759.62,4219.62,26.01,17333.16,5968.69,11364.47,0.0,organic,2017,Portland,19/02/2017,36740.6945,14.837631879821977,16.653057551756405,0.10265048201524879
2017-02-12,1.59,22901.55,2363.06,5774.75,26.09,14737.65,7610.05,7127.6,0.0,organic,2017,Portland,12/02/2017,36413.4645,10.318340898323477,25.215542179459472,0.11392242009820297
2017-02-05,0.93,38945.01,3761.94,5756.42,14.59,29412.06,960.58,28451.48,0.0,organic,2017,Portland,05/02/2017,36218.859300000004,9.65962006429065,14.780892340251036,0.03746307935214293
2017-01-29,0.99,35700.1,3147.45,4138.38,1.63,28412.64,849.74,27562.9,0.0,organic,2017,Portland,29/01/2017,35343.098999999995,8.816361858930367,11.592068369556388,0.00456581354113854
2017-01-22,0.96,37742.57,2500.96,4287.6,6.54,30947.47,321.1,30626.37,0.0,organic,2017,Portland,22/01/2017,36232.8672,6.626363811473358,11.360116706414006,0.01732791381191053
2017-01-15,0.98,42695.84,3851.49,4314.91,8.19,34521.25,310.38,34210.87,0.0,organic,2017,Portland,15/01/2017,41841.9232,9.02076174165914,10.106160225445853,0.01918219667302482
2017-01-08,1.01,47556.69,3790.24,6998.59,14.77,36753.09,279.31,36473.78,0.0,organic,2017,Portland,08/01/2017,48032.2569,7.969940717068408,14.716310155311483,0.03105767032987367
2017-01-01,0.99,31827.5,4842.14,3008.78,0.0,23976.58,173.02,23803.56,0.0,organic,2017,Portland,01/01/2017,31509.225,15.213698845338152,9.453397219385753,0.0
2017-12-31,2.06,13531.12,89.4,5189.69,203.49,8048.54,7934.12,114.42,0.0,organic,2017,RaleighGreensboro,31/12/2017,27874.107200000002,0.6606991882416238,38.35373568485092,1.5038666422291724
2017-12-24,2.12,11091.83,131.68,4064.42,144.61,6751.12,6726.16,24.96,0.0,organic,2017,RaleighGreensboro,24/12/2017,23514.6796,1.187180113651219,36.64336723516318,1.3037524015423967
2017-12-17,2.03,10729.32,77.21,4392.7,150.91,6108.5,5862.83,245.67,0.0,organic,2017,RaleighGreensboro,17/12/2017,21780.519599999996,0.7196169002322607,40.94108480313757,1.4065197048834408
2017-12-10,2.12,11025.4,59.16,4370.67,158.91,6436.66,6323.78,112.88,0.0,organic,2017,RaleighGreensboro,10/12/2017,23373.848,0.5365791717307308,39.641827053893735,1.441308251854808
2017-12-03,2.11,10433.94,74.33,5140.66,214.87,5004.08,4908.58,95.5,0.0,organic,2017,RaleighGreensboro,03/12/2017,22015.6134,0.7123866918920368,49.268636775752974,2.059337124806161
2017-11-26,2.18,10080.77,143.37,3621.34,107.53,6208.53,6069.78,138.75,0.0,organic,2017,RaleighGreensboro,26/11/2017,21976.078600000004,1.422212787316842,35.92324792649767,1.0666843901805119
2017-11-19,2.32,9279.95,131.72,3703.25,93.25,5351.73,5306.4,45.33,0.0,organic,2017,RaleighGreensboro,19/11/2017,21529.484,1.4194041993760742,39.905926217274875,1.0048545520180605
2017-11-12,2.32,11244.3,95.76,4252.55,121.67,6774.32,6614.27,160.05,0.0,organic,2017,RaleighGreensboro,12/11/2017,26086.775999999998,0.8516314932899336,37.819606378342804,1.0820593545174
2017-11-05,2.29,12304.78,192.26,4978.84,173.5,6960.18,6880.73,79.45,0.0,organic,2017,RaleighGreensboro,05/11/2017,28177.946200000002,1.5624822223558648,40.46264947443189,1.4100211462537322
2017-10-29,1.92,19837.54,181.87,4145.71,133.58,15376.38,15201.69,174.69,0.0,organic,2017,RaleighGreensboro,29/10/2017,38088.0768,0.9167971431941662,20.898306947333186,0.6733697827452396
2017-10-22,2.2,15322.27,196.22,4273.42,109.06,10743.57,10586.84,156.73,0.0,organic,2017,RaleighGreensboro,22/10/2017,33708.994000000006,1.2806196470888451,27.890253859251924,0.7117744302900287
2017-10-15,2.53,13272.0,442.38,3627.0,103.46,9099.16,8866.56,232.6,0.0,organic,2017,RaleighGreensboro,15/10/2017,33578.159999999996,3.3331826401446656,27.328209764918626,0.7795358649789028
2017-10-08,2.85,12366.93,96.31,4599.62,125.61,7545.39,7471.59,73.8,0.0,organic,2017,RaleighGreensboro,08/10/2017,35245.7505,0.7787704790113634,37.19290074416205,1.0156926577574226
2017-10-01,3.0,10741.93,140.46,4331.2,147.11,6123.16,5873.99,249.17,0.0,organic,2017,RaleighGreensboro,01/10/2017,32225.79,1.3075862531221112,40.32050106452006,1.369493191633161
2017-09-24,2.38,14971.31,130.85,4470.68,116.31,10253.47,9603.33,650.14,0.0,organic,2017,RaleighGreensboro,24/09/2017,35631.7178,0.8740050135893253,29.861648713439244,0.7768859238102745
2017-09-17,2.92,10297.07,89.79,4298.97,161.11,5747.2,5319.2,428.0,0.0,organic,2017,RaleighGreensboro,17/09/2017,30067.444399999997,0.8719956259401948,41.74944911513664,1.5646198384589016
2017-09-10,2.89,13472.37,145.75,4564.2,137.53,8624.89,8026.52,598.37,0.0,organic,2017,RaleighGreensboro,10/09/2017,38935.149300000005,1.0818438032803432,33.87822632543494,1.0208300395550298
2017-09-03,2.97,14052.55,169.06,4855.92,148.96,8878.61,8315.09,563.52,0.0,organic,2017,RaleighGreensboro,03/09/2017,41736.0735,1.2030556731696385,34.555436557777774,1.0600211349541544
2017-08-27,3.04,12656.32,419.06,4851.9,145.09,7240.27,6960.97,279.3,0.0,organic,2017,RaleighGreensboro,27/08/2017,38475.2128,3.3110730449293317,38.33578796996283,1.1463837829637684
2017-08-20,2.65,12011.77,384.39,4690.2,132.95,6804.23,6470.49,333.74,0.0,organic,2017,RaleighGreensboro,20/08/2017,31831.1905,3.2001112242408905,39.046701693422364,1.1068310498785772
2017-08-13,2.29,11388.25,140.56,4659.38,135.63,6452.68,6441.72,10.96,0.0,organic,2017,RaleighGreensboro,13/08/2017,26079.0925,1.2342546045265954,40.91392443966369,1.1909643711720412
2017-08-06,2.51,14133.77,138.72,5216.39,174.16,8604.5,8220.82,383.68,0.0,organic,2017,RaleighGreensboro,06/08/2017,35475.7627,0.9814791099614609,36.90727951565648,1.2322260798074398
2017-07-30,2.11,9179.77,269.89,5176.93,195.51,3537.44,3277.55,259.89,0.0,organic,2017,RaleighGreensboro,30/07/2017,19369.3147,2.940051874938043,56.39498593102006,2.129791922891314
2017-07-23,1.95,10503.59,159.08,5194.4,192.67,4957.44,4642.47,314.97,0.0,organic,2017,RaleighGreensboro,23/07/2017,20482.0005,1.5145297940989702,49.45356778015897,1.8343252164260027
2017-07-16,1.99,10827.99,148.68,5715.34,222.11,4741.86,4579.11,162.75,0.0,organic,2017,RaleighGreensboro,16/07/2017,21547.7001,1.3731080283598343,52.78301882436168,2.051257897356758
2017-07-09,1.97,10835.76,101.76,5697.63,240.83,4795.54,3907.95,887.59,0.0,organic,2017,RaleighGreensboro,09/07/2017,21346.4472,0.9391127156747657,52.58172938492547,2.2225483030262763
2017-07-02,2.05,8342.87,139.69,5019.56,219.17,2964.45,2841.94,122.51,0.0,organic,2017,RaleighGreensboro,02/07/2017,17102.8835,1.6743638580009035,60.165866182740466,2.6270336227221565
2017-06-25,1.95,10089.71,173.53,5355.82,266.79,4293.57,3840.94,452.63,0.0,organic,2017,RaleighGreensboro,25/06/2017,19674.9345,1.7198710369277215,53.08200136574788,2.6441790695669156
2017-06-18,1.91,10827.19,185.41,5446.58,288.95,4906.25,4235.27,670.98,0.0,organic,2017,RaleighGreensboro,18/06/2017,20679.9329,1.712448012826966,50.30464968288171,2.6687441524532214
2017-06-11,2.03,13340.43,296.11,5183.19,293.94,7567.19,6798.17,769.02,0.0,organic,2017,RaleighGreensboro,11/06/2017,27081.0729,2.2196435946967226,38.853245360157054,2.2033772524573796
2017-06-04,2.38,9283.58,278.47,5303.7,280.8,3420.61,2204.98,1215.63,0.0,organic,2017,RaleighGreensboro,04/06/2017,22094.9204,2.9995971381729896,57.12990031862708,3.024695214561624
2017-05-28,2.55,10273.69,315.52,5326.02,364.99,4267.16,2844.43,1422.73,0.0,organic,2017,RaleighGreensboro,28/05/2017,26197.909499999998,3.071145810317422,51.84135398284355,3.552667055361803
2017-05-21,2.63,8322.8,311.21,5215.69,311.21,2484.69,2169.64,315.05,0.0,organic,2017,RaleighGreensboro,21/05/2017,21888.963999999996,3.7392464074590284,62.66749170952084,3.7392464074590284
2017-05-14,2.44,9771.04,182.76,6859.79,373.56,2354.93,2133.98,220.95,0.0,organic,2017,RaleighGreensboro,14/05/2017,23841.337600000003,1.8704252566768733,70.20532103030997,3.8231344872193747
2017-05-07,2.61,9680.55,231.3,5522.61,307.07,3619.57,3168.9,450.67,0.0,organic,2017,RaleighGreensboro,07/05/2017,25266.235499999995,2.3893270526984525,57.048514805460435,3.172030514795131
2017-04-30,2.76,8391.71,302.62,4790.79,293.52,3004.78,2644.5,360.28,0.0,organic,2017,RaleighGreensboro,30/04/2017,23161.119599999995,3.606178001861361,57.089556240623196,3.4977376482266425
2017-04-23,2.73,8720.86,298.89,5183.86,256.68,2981.43,2649.32,332.11,0.0,organic,2017,RaleighGreensboro,23/04/2017,23807.9478,3.4272996011861214,59.442073373497564,2.94328770327697
